gridId;methodeId;nbClues;timeFound;timeEnd;v_0;v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;v_13;v_14;v_15;v_16;v_17;v_18;v_19;v_20;v_21;v_22;v_23;v_24;25
5_1:2031443102012431243034021;0;7;0.045227;7.44153;2;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;-1;-1;4;3;1;2;-1;-1;-1;-1;4;-1;-1;-1;25
5_1:2031443102012431243034021;0;8;0.0030202000000000002;7.44153;2;-1;3;-1;-1;-1;-1;1;0;-1;-1;1;2;-1;-1;-1;-1;-1;-1;-1;-1;4;-1;-1;1;25
5_1:2031443102012431243034021;1;7;0.0066887000000000005;7.276910300000001;-1;-1;-1;-1;4;-1;3;1;-1;-1;0;-1;-1;-1;-1;1;-1;4;-1;-1;-1;-1;-1;2;-1;25
5_1:2031443102012431243034021;1;8;0.0031523000000000002;7.276910300000001;-1;0;-1;-1;4;-1;3;-1;-1;-1;0;-1;-1;-1;-1;1;-1;-1;3;0;-1;-1;-1;2;-1;25
5_1:2031443102012431243034021;2;7;95.9265647;96.360819;2;-1;-1;1;-1;-1;3;-1;-1;-1;-1;-1;-1;4;-1;1;-1;-1;-1;-1;-1;4;0;-1;-1;25
5_1:2031443102012431243034021;3;12;0.0037052;0.5000509000000001;2;-1;-1;1;4;-1;3;-1;0;2;0;1;-1;-1;-1;-1;2;4;-1;-1;-1;-1;0;-1;1;25
5_1:2431032041401320142313204;0;7;0.0432782;6.9369586000000005;-1;4;-1;-1;0;3;-1;-1;-1;-1;-1;0;-1;3;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;4;25
5_1:2431032041401320142313204;0;8;0.0027449;6.9369586000000005;-1;4;-1;-1;-1;3;-1;-1;-1;-1;4;-1;-1;3;2;-1;1;-1;2;-1;-1;-1;-1;0;-1;25
5_1:2431032041401320142313204;1;7;0.014256300000000001;7.5170544;2;-1;-1;-1;0;-1;-1;-1;-1;-1;-1;0;-1;3;-1;-1;1;4;-1;-1;-1;-1;2;-1;-1;25
5_1:2431032041401320142313204;1;8;0.002899;7.5170544;2;-1;-1;-1;-1;-1;-1;-1;4;-1;-1;0;-1;3;-1;0;-1;4;-1;-1;-1;3;2;-1;-1;25
5_1:2431032041401320142313204;2;7;95.8362151;99.36987470000001;2;-1;-1;1;-1;-1;-1;-1;4;-1;-1;-1;1;-1;-1;-1;-1;-1;-1;3;-1;3;-1;-1;4;25
5_1:2431032041401320142313204;3;12;0.1851266;0.5004809;2;-1;-1;1;0;-1;-1;0;-1;1;4;0;-1;-1;2;-1;-1;4;2;-1;-1;3;-1;0;-1;25
5_1:2431032041401320142313204;3;13;0.1735741;0.5004809;2;-1;3;-1;0;-1;-1;0;-1;1;4;0;-1;-1;2;-1;1;4;2;-1;-1;3;-1;0;-1;25
5_1:2431032041401320142313204;3;14;0.0558731;0.5004809;2;-1;3;-1;0;-1;-1;0;4;1;4;0;-1;-1;2;-1;1;4;2;-1;-1;3;-1;0;-1;25
5_1:2431032041401320142313204;3;15;0.048230600000000005;0.5004809;2;-1;-1;1;0;-1;-1;0;4;1;4;0;-1;-1;2;-1;1;4;2;-1;-1;3;2;0;-1;25
5_1:2431032041401320142313204;3;16;0.015525500000000001;0.5004809;2;-1;-1;1;0;-1;-1;0;4;1;4;0;-1;-1;2;0;1;4;2;-1;-1;3;2;0;-1;25
5_1:2431032041401320142313204;3;17;0.0038719;0.5004809;2;4;-1;-1;0;-1;-1;0;4;1;4;0;1;-1;2;0;1;4;2;-1;-1;3;2;0;-1;25
5_1:3120404321420132314010432;0;7;0.0249183;7.318891300000001;3;1;-1;-1;-1;0;-1;3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;0;-1;-1;-1;-1;2;25
5_1:3120404321420132314010432;0;8;0.0029975;7.318891300000001;3;1;-1;-1;-1;-1;-1;3;-1;-1;-1;2;-1;-1;-1;-1;-1;1;-1;0;-1;0;-1;-1;2;25
5_1:3120404321420132314010432;1;7;0.0027848;7.3989783000000005;3;1;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;4;0;1;-1;4;-1;-1;25
5_1:3120404321420132314010432;2;7;95.7098718;96.22253950000001;3;-1;-1;-1;4;0;-1;3;-1;-1;-1;2;-1;1;-1;-1;-1;-1;-1;-1;-1;0;-1;-1;-1;25
5_1:3120404321420132314010432;3;9;0.26367660000000004;0.5051184000000001;-1;1;-1;-1;4;0;-1;-1;-1;-1;-1;2;0;-1;-1;-1;-1;-1;4;0;-1;-1;4;3;-1;25
5_1:3120404321420132314010432;3;10;0.1157243;0.5051184000000001;-1;1;-1;-1;4;0;-1;-1;-1;-1;4;2;0;-1;-1;-1;-1;-1;4;0;-1;-1;4;3;-1;25
5_1:3120404321420132314010432;3;11;0.0039105;0.5051184000000001;-1;1;2;-1;4;0;-1;3;-1;-1;4;2;-1;-1;-1;-1;-1;-1;4;0;-1;-1;4;3;-1;25
5_1:0231424031431201024331402;0;7;0.0047622;7.0610144;-1;2;-1;-1;-1;-1;-1;0;-1;-1;4;-1;1;-1;-1;-1;-1;-1;-1;3;-1;1;-1;-1;2;25
5_1:0231424031431201024331402;0;8;0.0031323;7.0610144;-1;2;3;-1;-1;2;-1;-1;-1;-1;4;-1;1;-1;-1;-1;0;-1;-1;3;-1;-1;-1;-1;2;25
5_1:0231424031431201024331402;1;7;0.0092073;7.2848299;0;2;-1;-1;-1;2;-1;-1;-1;-1;-1;-1;1;-1;0;-1;-1;-1;4;-1;-1;-1;4;-1;-1;25
5_1:0231424031431201024331402;1;8;0.0047853;7.2848299;0;-1;-1;-1;4;2;-1;-1;3;-1;-1;-1;1;2;0;-1;-1;-1;-1;-1;-1;-1;4;-1;-1;25
5_1:0231424031431201024331402;1;9;0.0031607000000000002;7.2848299;0;2;-1;-1;4;2;-1;-1;3;-1;-1;-1;1;-1;0;-1;-1;-1;4;-1;-1;-1;-1;-1;2;25
5_1:0231424031431201024331402;2;7;95.63561410000001;96.233806;-1;-1;-1;1;-1;-1;-1;-1;3;-1;-1;3;-1;-1;0;-1;-1;2;-1;-1;-1;-1;4;-1;2;25
5_1:0231424031431201024331402;3;9;0.0038051;0.5001243000000001;0;-1;-1;-1;4;2;4;-1;-1;-1;-1;3;1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;0;2;25
5_1:0324120413143204103232104;0;7;0.021059;7.0881857;-1;-1;-1;-1;1;2;-1;-1;-1;-1;-1;-1;3;-1;-1;-1;1;-1;-1;2;3;-1;-1;0;-1;25
5_1:0324120413143204103232104;0;8;0.0029814000000000004;7.0881857;-1;-1;-1;4;1;2;0;-1;-1;-1;-1;-1;3;-1;-1;-1;1;-1;-1;2;-1;-1;-1;0;-1;25
5_1:0324120413143204103232104;1;7;0.0924523;6.47712;-1;-1;2;-1;-1;2;-1;-1;1;-1;-1;4;-1;-1;0;-1;-1;-1;-1;-1;3;-1;-1;-1;4;25
5_1:0324120413143204103232104;1;8;0.0099872;6.47712;-1;-1;-1;-1;-1;2;-1;4;-1;-1;-1;4;3;-1;0;-1;-1;-1;3;2;-1;-1;-1;0;-1;25
5_1:0324120413143204103232104;1;9;0.0031552000000000004;6.47712;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;-1;-1;3;2;0;4;-1;-1;3;-1;-1;2;-1;0;4;25
5_1:0324120413143204103232104;2;7;95.5632642;95.58155230000001;-1;-1;-1;-1;1;-1;-1;4;-1;-1;-1;-1;3;2;-1;-1;1;-1;-1;2;3;-1;-1;-1;-1;25
5_1:0324120413143204103232104;3;8;0.0039088000000000005;0.5004702;-1;-1;-1;4;1;2;0;-1;-1;-1;-1;4;-1;-1;-1;-1;-1;0;3;-1;-1;-1;1;-1;-1;25
5_1:4301212430241030132430241;0;7;0.021492900000000002;7.0130531000000005;-1;-1;0;-1;-1;1;2;-1;-1;-1;-1;-1;1;-1;3;-1;-1;-1;2;-1;-1;-1;-1;4;-1;25
5_1:4301212430241030132430241;0;8;0.0030278;7.0130531000000005;-1;-1;0;-1;2;1;-1;-1;-1;0;-1;-1;1;-1;-1;-1;-1;-1;2;-1;3;-1;-1;4;-1;25
5_1:4301212430241030132430241;1;7;0.0541849;7.2643956;-1;-1;-1;1;-1;-1;-1;4;-1;0;-1;-1;-1;-1;3;0;-1;-1;-1;-1;-1;-1;2;4;-1;25
5_1:4301212430241030132430241;1;8;0.0028818000000000003;7.2643956;-1;-1;-1;1;-1;-1;2;-1;-1;-1;-1;-1;-1;-1;3;0;-1;-1;2;-1;3;-1;-1;4;1;25
5_1:4301212430241030132430241;2;7;95.888486;95.96966280000001;-1;3;0;-1;-1;-1;-1;-1;-1;-1;2;-1;-1;0;-1;-1;1;3;-1;-1;-1;-1;-1;4;-1;25
5_1:4301212430241030132430241;3;10;0.0039586000000000005;0.5174507;-1;-1;0;-1;2;1;-1;-1;-1;0;2;-1;1;-1;-1;-1;1;-1;2;-1;-1;0;-1;4;-1;25
5_1:0134213204241303042142013;0;7;0.028121700000000003;7.1643417000000005;-1;-1;-1;-1;2;-1;-1;2;-1;4;-1;4;-1;3;-1;3;-1;-1;-1;-1;-1;-1;-1;1;-1;25
5_1:0134213204241303042142013;0;8;0.0033216;7.1643417000000005;-1;-1;3;-1;2;-1;-1;-1;0;4;-1;4;1;3;-1;-1;0;-1;-1;-1;-1;-1;-1;-1;-1;25
5_1:0134213204241303042142013;1;7;0.08870940000000001;7.159283800000001;0;-1;-1;-1;-1;-1;-1;2;-1;-1;-1;-1;-1;3;0;-1;-1;-1;-1;1;4;2;-1;-1;-1;25
5_1:0134213204241303042142013;1;8;0.0029794;7.159283800000001;-1;-1;-1;-1;2;-1;3;2;0;-1;-1;4;-1;3;-1;-1;-1;4;-1;1;-1;-1;-1;-1;-1;25
5_1:0134213204241303042142013;2;7;95.43683390000001;96.5776611;-1;1;-1;-1;2;-1;-1;-1;-1;4;2;-1;-1;-1;-1;-1;-1;4;-1;-1;-1;-1;0;1;-1;25
5_1:0134213204241303042142013;3;9;0.0037449000000000002;0.6789336;-1;1;3;-1;-1;-1;-1;-1;0;4;2;-1;-1;3;-1;-1;-1;-1;-1;1;-1;2;0;-1;-1;25
